Power(MW)
9,2
9,4
9,6
9,8
10
10,3
10,9
11,6
11,8
12
12,2
12,2
12,3
12,1
12,2
12,4
12,4
11,9
11,9
11,7
11,8
11,6
11,6
11,6
11,4
11,2
11,3
11,3
11,6
12,2
12,7
12,8
12,5
12,2
12,6
12,8
12,8
12,7
12,9
12,8
12,6
12,5
12,2
12,1
12,2
12
11,9
11,8
11,5
11,6
11,6
11,4
11,4
11,6
11,6
11,9
12
12,1
12,2
12,3
12,5
12,5
12,3
12,3
12,4
12,5
12,7
12,4
12,6
12,3
12,8
13,4
13,9
13,6
14,4
14,7
14,7
15
15,1
16
16,4
16,7
17,8
18
17,9
17,3
17,3
17,7
17,7
17,8
17,2
17,1
17
16,4
16,5
16,6
16,3
15,9
15,5
15,5
15,7
16,5
17,2
17,7
18
18
18,5
18,8
18,7
18,8
18,1
17,6
17,3
17
16,9
17,1
17,6
17,7
17,4
17,4
17
17,2
17,7
18
18,3
18,7
19,3
20
20,3
20,4
20,9
20,8
20,8
20
22,1
22
21,6
20,8
20,6
20,6
20,4
20,8
20,3
20
20,2
19,8
20
19,9
19,8
20,6
20,8
21,3
21,2
21,4
21,7
21,4
21,5
21,1
21,1
21,1
20,3
19,3
18,3
18,3
18,1
17,5
17,1
16,2
15,5
15,4
14,8
14,2
14,4
14,8
14,9
14,8
14,1
14,2
14,5
14,3
14,4
14,7
15
14,9
14,6
14,6
14,4
14,3
14,7
14,7
13,4
12,5
12,5
12
12
12
12,3
12,8
13,4
14
14,2
14,5
14,6
14,6
13,9
13
12,5
12,6
12,8
12,8
12,7
13
12,7
12,7
12,4
12,3
12,1
12,2
12,4
12,2
12,3
12,5
13,1
13,6
14,8
15,9
16,3
16,7
16,8
16,4
16,8
17,2
17,3
17,1
16,8
16,5
16,6
16,3
15,9
16,3
16,4
17,1
17,1
17,3
17,1
16,8
17,1
17,8
18,4
18,9
19,2
19,3
18,9
18,8
19,2
19,5
19,7
19,2
18,4
18,1
18,1
18,3
17,8
17,5
17,6
17,9
17,6
17,5
17,8
18,6
19,1
19,7
20,3
20,3
20,8
21
21
21
21,2
21,4
21
20,5
20,3
20,4
20,5
20,5
19,8
19,2
18,9
19,1
18,8
18,6
18,5
18,5
19
